id,id_karyawan,nik,tanggal,shift,jadwal_masuk,jadwal_pulang,jam_masuk,jam_keluar,terlambat,plg_cepat,absent,lembur,jml_jamkerja,id_departement,jam_kerja,partner,created_at,updated_at
14301,76,RTI003,3/10/2025,,08:30:00,16:00:00,09:32:37,16:04:52,01:02:37,,,00:04:52,06:27:23,49,06:32:15,2,3/13/2025 23:44:07,3/13/2025 23:44:09
14302,89,RTI016,3/10/2025,,08:30:00,16:00:00,09:34:23,16:04:47,01:04:23,,,00:04:47,06:25:37,48,06:30:24,2,3/13/2025 23:44:07,3/13/2025 23:44:08
14303,79,RTI006,3/10/2025,,08:30:00,16:00:00,10:18:13,16:26:36,01:48:13,,,00:26:36,05:41:47,50,06:08:23,2,3/13/2025 23:44:07,3/13/2025 23:44:09
14304,140,-,3/11/2025,,08:30:00,16:00:00,06:06:52,,,,,,,47,,2,3/13/2025 23:44:09,3/13/2025 23:44:09
14305,141,RTI,3/11/2025,,08:30:00,16:00:00,07:04:10,16:00:30,,,,00:00:30,08:55:50,47,08:56:20,2,3/13/2025 23:44:09,3/13/2025 23:44:12
14306,83,RTI010,3/11/2025,,08:30:00,16:00:00,07:16:05,15:57:15,,00:02:45,,,08:41:10,49,08:41:10,2,3/13/2025 23:44:09,3/13/2025 23:44:11
14307,80,RTI007,3/11/2025,,08:30:00,16:00:00,07:52:22,15:55:22,,00:04:38,,,08:03:00,48,08:03:00,2,3/13/2025 23:44:09,3/13/2025 23:44:11
14308,92,RTI019,3/11/2025,,08:30:00,16:00:00,08:03:08,15:55:11,,00:04:49,,,07:52:03,46,07:52:03,2,3/13/2025 23:44:09,3/13/2025 23:44:11
14309,91,RTI018,3/11/2025,,08:30:00,16:00:00,08:13:06,15:58:55,,00:01:05,,,07:45:49,48,07:45:49,2,3/13/2025 23:44:09,3/13/2025 23:44:12
14310,77,RTI004,3/11/2025,,08:30:00,16:00:00,08:17:11,15:58:31,,00:01:29,,,07:41:20,49,07:41:20,2,3/13/2025 23:44:09,3/13/2025 23:44:11
14311,138,--,3/11/2025,,08:30:00,16:00:00,08:24:22,15:55:03,,00:04:57,,,07:30:41,46,07:30:41,2,3/13/2025 23:44:09,3/13/2025 23:44:11
14312,75,RTI002,3/11/2025,,08:30:00,16:00:00,08:28:55,15:57:50,,00:02:10,,,07:28:55,49,07:28:55,2,3/13/2025 23:44:09,5/7/2025 17:17:37
14313,94,RTI021,3/11/2025,,08:30:00,16:00:00,08:29:34,15:58:51,,00:01:09,,,07:29:17,46,07:29:17,2,3/13/2025 23:44:09,5/7/2025 17:17:37
14314,87,RTI014,3/11/2025,,08:30:00,16:00:00,08:34:42,15:55:45,00:04:42,00:04:15,,,07:21:03,46,07:21:03,2,3/13/2025 23:44:10,3/13/2025 23:44:11
14315,82,RTI009,3/11/2025,,08:30:00,16:00:00,08:35:58,15:58:03,00:05:58,00:01:57,,,07:22:05,48,07:22:05,2,3/13/2025 23:44:10,3/13/2025 23:44:11
14316,74,RTI001,3/11/2025,,08:30:00,16:00:00,08:37:03,16:08:07,00:07:03,,,00:08:07,07:22:57,50,07:31:04,2,3/13/2025 23:44:10,3/13/2025 23:44:12
14317,137,RTI034,3/11/2025,,08:30:00,16:00:00,08:37:31,15:59:51,00:07:31,,,,07:22:20,46,07:22:20,2,3/13/2025 23:44:10,3/13/2025 23:44:12
14318,76,RTI003,3/11/2025,,08:30:00,16:00:00,08:42:42,,00:12:42,,,,,49,,2,3/13/2025 23:44:10,3/13/2025 23:44:10
14319,95,RTI022,3/11/2025,,08:30:00,16:00:00,08:47:33,15:54:44,00:17:33,00:05:16,,,07:07:11,47,07:07:11,2,3/13/2025 23:44:10,3/13/2025 23:44:10
14320,136,RTI035,3/11/2025,,08:30:00,16:00:00,08:49:22,15:59:03,00:19:22,,,,07:09:41,46,07:09:41,2,3/13/2025 23:44:10,3/13/2025 23:44:12
14321,99,RTI026,3/11/2025,,08:30:00,16:00:00,08:55:41,15:56:01,00:25:41,00:03:59,,,07:00:20,46,07:00:20,2,3/13/2025 23:44:10,3/13/2025 23:44:11
14322,88,RTI015,3/11/2025,,08:30:00,16:00:00,08:56:31,16:12:48,00:26:31,,,00:12:48,07:03:29,50,07:16:17,2,3/13/2025 23:44:10,3/13/2025 23:44:12
14323,97,RTI024,3/11/2025,,08:30:00,16:00:00,08:57:59,15:56:55,00:27:59,00:03:05,,,06:58:56,49,06:58:56,2,3/13/2025 23:44:10,5/7/2025 17:17:37
14324,100,RTI027,3/11/2025,,08:30:00,16:00:00,09:05:43,15:54:52,00:35:43,00:05:08,,,06:49:09,46,06:49:09,2,3/13/2025 23:44:10,3/13/2025 23:44:10
14325,98,RTI025,3/11/2025,,08:30:00,16:00:00,09:13:34,16:53:07,00:43:34,,,00:53:07,06:46:26,48,07:39:33,2,3/13/2025 23:44:10,3/13/2025 23:44:12
14326,79,RTI006,3/11/2025,,08:30:00,16:00:00,09:40:11,18:05:45,01:10:11,,,02:05:45,06:19:49,50,08:25:34,2,3/13/2025 23:44:10,3/13/2025 23:44:12
14327,140,-,3/12/2025,,08:30:00,16:00:00,06:09:30,,,,,,,47,,2,3/13/2025 23:44:12,3/13/2025 23:44:12
14328,141,RTI,3/12/2025,,08:30:00,16:00:00,07:05:46,16:04:20,,,,00:04:20,08:54:14,47,08:58:34,2,3/13/2025 23:44:12,3/13/2025 23:44:15
14329,83,RTI010,3/12/2025,,08:30:00,16:00:00,07:12:13,15:54:55,,00:05:05,,,08:42:42,49,08:42:42,2,3/13/2025 23:44:12,3/13/2025 23:44:14
14330,77,RTI004,3/12/2025,,08:30:00,16:00:00,07:57:09,15:57:25,,00:02:35,,,08:00:16,49,08:00:16,2,3/13/2025 23:44:12,3/13/2025 23:44:14
14331,80,RTI007,3/12/2025,,08:30:00,16:00:00,08:02:00,15:55:27,,00:04:33,,,07:53:27,48,07:53:27,2,3/13/2025 23:44:12,3/13/2025 23:44:14
14332,92,RTI019,3/12/2025,,08:30:00,16:00:00,08:10:39,15:20:44,,00:39:16,,,07:10:05,46,07:10:05,2,3/13/2025 23:44:12,3/13/2025 23:44:14
14333,138,--,3/12/2025,,08:30:00,16:00:00,08:20:52,15:55:21,,00:04:39,,,07:34:29,46,07:34:29,2,3/13/2025 23:44:12,3/13/2025 23:44:14
14334,91,RTI018,3/12/2025,,08:30:00,16:00:00,08:26:07,16:00:56,,,,00:00:56,07:33:53,48,07:34:49,2,3/13/2025 23:44:12,5/7/2025 17:17:39
14335,87,RTI014,3/12/2025,,08:30:00,16:00:00,08:26:21,15:55:59,,00:04:01,,,07:29:38,46,07:29:38,2,3/13/2025 23:44:13,3/13/2025 23:44:14
14336,82,RTI009,3/12/2025,,08:30:00,16:00:00,08:29:21,15:58:21,,00:01:39,,,07:29:00,48,07:29:00,2,3/13/2025 23:44:13,3/13/2025 23:44:14
14337,137,RTI034,3/12/2025,,08:30:00,16:00:00,08:34:35,16:01:26,00:04:35,,,00:01:26,07:25:25,46,07:26:51,2,3/13/2025 23:44:13,3/13/2025 23:44:15
14338,75,RTI002,3/12/2025,,08:30:00,16:00:00,08:34:59,15:59:15,00:04:59,,,,07:24:16,49,07:24:16,2,3/13/2025 23:44:13,3/13/2025 23:44:14
14339,95,RTI022,3/12/2025,,08:30:00,16:00:00,08:36:12,15:55:54,00:06:12,00:04:06,,,07:19:42,47,07:19:42,2,3/13/2025 23:44:13,3/13/2025 23:44:14
14340,74,RTI001,3/12/2025,,08:30:00,16:00:00,08:44:19,16:01:31,00:14:19,,,00:01:31,07:15:41,50,07:17:12,2,3/13/2025 23:44:13,3/13/2025 23:44:15
14341,94,RTI021,3/12/2025,,08:30:00,16:00:00,08:45:39,15:58:47,00:15:39,00:01:13,,,07:13:08,46,07:13:08,2,3/13/2025 23:44:13,3/13/2025 23:44:14
14342,88,RTI015,3/12/2025,,08:30:00,16:00:00,08:47:48,16:02:28,00:17:48,,,00:02:28,07:12:12,50,07:14:40,2,3/13/2025 23:44:13,3/13/2025 23:44:15
14343,97,RTI024,3/12/2025,,08:30:00,16:00:00,08:57:58,15:56:46,00:27:58,00:03:14,,,06:58:48,49,06:58:48,2,3/13/2025 23:44:13,5/7/2025 17:17:39
14344,99,RTI026,3/12/2025,,08:30:00,16:00:00,09:00:14,15:55:04,00:30:14,00:04:56,,,06:54:50,46,06:54:50,2,3/13/2025 23:44:13,5/7/2025 17:17:39
14345,89,RTI016,3/12/2025,,08:30:00,16:00:00,09:09:51,,00:39:51,,,,,48,,2,3/13/2025 23:44:13,3/13/2025 23:44:13
14346,100,RTI027,3/12/2025,,08:30:00,16:00:00,09:10:03,15:56:05,00:40:03,00:03:55,,,06:46:02,46,06:46:02,2,3/13/2025 23:44:13,3/13/2025 23:44:14
14347,136,RTI035,3/12/2025,,08:30:00,16:00:00,09:16:14,16:01:19,00:46:14,,,00:01:19,06:43:46,46,06:45:05,2,3/13/2025 23:44:13,3/13/2025 23:44:15
14348,98,RTI025,3/12/2025,,08:30:00,16:00:00,09:17:33,,00:47:33,,,,,48,,2,3/13/2025 23:44:13,3/13/2025 23:44:13
14349,79,RTI006,3/12/2025,,08:30:00,16:00:00,10:32:54,17:49:01,02:02:54,,,01:49:01,05:27:06,50,07:16:07,2,3/13/2025 23:44:13,3/13/2025 23:44:15
14350,140,-,3/13/2025,,08:30:00,16:00:00,06:12:51,,,,,,,47,,2,3/13/2025 23:44:15,3/13/2025 23:44:15
14351,141,RTI,3/13/2025,,08:30:00,16:00:00,07:10:00,16:03:11,,,,00:03:11,08:50:00,47,08:53:11,2,3/13/2025 23:44:15,3/13/2025 23:44:18
14352,83,RTI010,3/13/2025,,08:30:00,16:00:00,07:15:15,15:58:23,,00:01:37,,,08:43:08,49,08:43:08,2,3/13/2025 23:44:15,3/13/2025 23:44:17
14353,80,RTI007,3/13/2025,,08:30:00,16:00:00,07:49:05,15:57:00,,00:03:00,,,08:07:55,48,08:07:55,2,3/13/2025 23:44:15,3/13/2025 23:44:17
14354,92,RTI019,3/13/2025,,08:30:00,16:00:00,08:14:12,15:56:20,,00:03:40,,,07:42:08,46,07:42:08,2,3/13/2025 23:44:15,3/13/2025 23:44:17
14355,77,RTI004,3/13/2025,,08:30:00,16:00:00,08:18:00,15:55:46,,00:04:14,,,07:37:46,49,07:37:46,2,3/13/2025 23:44:15,3/13/2025 23:44:17
14356,76,RTI003,3/13/2025,,08:30:00,16:00:00,08:18:15,16:39:23,,,,00:39:23,07:41:45,49,08:21:08,2,3/13/2025 23:44:15,5/7/2025 17:17:40
14357,91,RTI018,3/13/2025,,08:30:00,16:00:00,08:22:06,15:57:17,,00:02:43,,,07:35:11,48,07:35:11,2,3/13/2025 23:44:15,3/13/2025 23:44:17
14358,138,--,3/13/2025,,08:30:00,16:00:00,08:24:01,15:56:32,,00:03:28,,,07:32:31,46,07:32:31,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14359,75,RTI002,3/13/2025,,08:30:00,16:00:00,08:29:15,15:59:15,,,,,07:30:00,49,07:30:00,2,3/13/2025 23:44:16,5/7/2025 17:17:40
14360,82,RTI009,3/13/2025,,08:30:00,16:00:00,08:32:42,15:57:29,00:02:42,00:02:31,,,07:24:47,48,07:24:47,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14361,87,RTI014,3/13/2025,,08:30:00,16:00:00,08:37:58,15:57:21,00:07:58,00:02:39,,,07:19:23,46,07:19:23,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14362,137,RTI034,3/13/2025,,08:30:00,16:00:00,08:40:09,15:58:38,00:10:09,00:01:22,,,07:18:29,46,07:18:29,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14363,93,RTI020,3/13/2025,,08:30:00,16:00:00,08:43:26,15:58:29,00:13:26,00:01:31,,,07:15:03,48,07:15:03,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14364,94,RTI021,3/13/2025,,08:30:00,16:00:00,08:44:01,15:59:19,00:14:01,,,,07:15:18,46,07:15:18,2,3/13/2025 23:44:16,3/13/2025 23:44:18
14365,136,RTI035,3/13/2025,,08:30:00,16:00:00,08:46:56,15:58:58,00:16:56,00:01:02,,,07:12:02,46,07:12:02,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14366,95,RTI022,3/13/2025,,08:30:00,16:00:00,08:50:49,15:57:13,00:20:49,00:02:47,,,07:06:24,47,07:06:24,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14367,100,RTI027,3/13/2025,,08:30:00,16:00:00,08:55:33,15:57:07,00:25:33,00:02:53,,,07:01:34,46,07:01:34,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14368,97,RTI024,3/13/2025,,08:30:00,16:00:00,08:59:13,15:57:49,00:29:13,00:02:11,,,06:58:36,49,06:58:36,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14369,74,RTI001,3/13/2025,,08:30:00,16:00:00,09:00:58,16:39:12,00:30:58,,,00:39:12,06:59:02,50,07:38:14,2,3/13/2025 23:44:16,3/13/2025 23:44:18
14370,88,RTI015,3/13/2025,,08:30:00,16:00:00,09:04:15,16:19:56,00:34:15,,,00:19:56,06:55:45,50,07:15:41,2,3/13/2025 23:44:16,3/13/2025 23:44:18
14371,99,RTI026,3/13/2025,,08:30:00,16:00:00,09:08:13,15:57:54,00:38:13,00:02:06,,,06:49:41,46,06:49:41,2,3/13/2025 23:44:16,3/13/2025 23:44:17
14372,98,RTI025,3/13/2025,,08:30:00,16:00:00,09:32:16,,01:02:16,,,,,48,,2,3/13/2025 23:44:16,3/13/2025 23:44:16
14373,79,RTI006,3/13/2025,,08:30:00,16:00:00,10:34:35,18:37:52,02:04:35,,,02:37:52,05:25:25,50,08:03:17,2,3/13/2025 23:44:17,3/13/2025 23:44:18
14374,140,-,3/14/2025,,08:30:00,16:00:00,06:12:13,,,,,,,47,,2,3/14/2025 06:25:38,3/14/2025 06:25:38
14375,141,RTI,3/14/2025,,08:30:00,16:00:00,07:03:33,16:05:46,,,,00:05:46,08:56:27,47,09:02:13,2,3/14/2025 07:15:44,3/14/2025 16:16:49
14376,83,RTI010,3/14/2025,,08:30:00,16:00:00,07:11:19,16:04:22,,,,00:04:22,08:48:41,49,08:53:03,2,3/14/2025 07:20:42,3/14/2025 16:16:48
14377,80,RTI007,3/14/2025,,08:30:00,16:00:00,07:30:40,15:55:28,,00:04:32,,,08:24:48,48,08:24:48,2,3/14/2025 07:45:40,3/14/2025 16:06:49
14378,138,--,3/14/2025,,08:30:00,16:00:00,08:14:45,15:56:17,,00:03:43,,,07:41:32,46,07:41:32,2,3/14/2025 08:25:41,3/14/2025 16:06:50
14379,77,RTI004,3/14/2025,,08:30:00,16:00:00,08:20:45,15:59:55,,,,,07:39:10,49,07:39:10,2,3/14/2025 08:30:45,3/14/2025 16:11:51
14380,92,RTI019,3/14/2025,,08:30:00,16:00:00,08:27:17,15:56:04,,00:03:56,,,07:28:47,46,07:28:47,2,3/14/2025 08:39:54,3/14/2025 16:06:50
14381,91,RTI018,3/14/2025,,08:30:00,16:00:00,08:30:30,15:57:09,,00:02:51,,,07:26:39,48,07:26:39,2,3/14/2025 08:39:54,3/14/2025 16:06:50
14382,75,RTI002,3/14/2025,,08:30:00,16:00:00,08:34:08,15:58:21,00:04:08,00:01:39,,,07:24:13,49,07:24:13,2,3/14/2025 08:45:16,3/14/2025 16:11:51
14383,137,RTI034,3/14/2025,,08:30:00,16:00:00,08:37:06,15:58:08,00:07:06,00:01:52,,,07:21:02,46,07:21:02,2,3/14/2025 08:50:17,3/14/2025 16:11:51
14384,74,RTI001,3/14/2025,,08:30:00,16:00:00,08:40:03,15:57:58,00:10:03,00:02:02,,,07:17:55,50,07:17:55,2,3/14/2025 08:50:17,3/14/2025 16:11:51
14385,136,RTI035,3/14/2025,,08:30:00,16:00:00,08:41:48,15:58:41,00:11:48,00:01:19,,,07:16:53,46,07:16:53,2,3/14/2025 08:55:52,3/14/2025 16:11:51
14386,82,RTI009,3/14/2025,,08:30:00,16:00:00,08:41:57,15:57:20,00:11:57,00:02:40,,,07:15:23,48,07:15:23,2,3/14/2025 08:55:52,3/14/2025 16:06:50
14387,93,RTI020,3/14/2025,,08:30:00,16:00:00,08:42:18,15:57:48,00:12:18,00:02:12,,,07:15:30,48,07:15:30,2,3/14/2025 08:55:52,3/14/2025 16:11:51
14388,87,RTI014,3/14/2025,,08:30:00,16:00:00,08:47:50,15:56:09,00:17:50,00:03:51,,,07:08:19,46,07:08:19,2,3/14/2025 09:03:05,3/14/2025 16:06:50
14389,99,RTI026,3/14/2025,,08:30:00,16:00:00,08:49:21,16:04:50,00:19:21,,,00:04:50,07:10:39,46,07:15:29,2,3/14/2025 09:03:05,5/7/2025 17:17:41
14390,95,RTI022,3/14/2025,,08:30:00,16:00:00,08:49:53,15:55:45,00:19:53,00:04:15,,,07:05:52,47,07:05:52,2,3/14/2025 09:03:05,5/7/2025 17:17:40
14391,88,RTI015,3/14/2025,,08:30:00,16:00:00,08:50:59,16:21:20,00:20:59,,,00:21:20,07:09:01,50,07:30:21,2,3/14/2025 09:03:05,3/14/2025 16:31:54
14392,94,RTI021,3/14/2025,,08:30:00,16:00:00,08:51:17,15:58:26,00:21:17,00:01:34,,,07:07:09,46,07:07:09,2,3/14/2025 09:03:05,3/14/2025 16:11:51
14393,76,RTI003,3/14/2025,,08:30:00,16:00:00,09:14:04,09:14:08,00:44:04,06:45:52,,,00:00:04,49,00:00:04,2,3/14/2025 09:27:10,3/14/2025 09:27:10
14394,89,RTI016,3/14/2025,,08:30:00,16:00:00,09:16:51,15:57:52,00:46:51,00:02:08,,,06:41:01,48,06:41:01,2,3/14/2025 09:33:52,3/14/2025 16:11:51
14395,98,RTI025,3/14/2025,,08:30:00,16:00:00,09:20:19,,00:50:19,,,,,48,,2,3/14/2025 09:33:52,3/14/2025 09:33:52
14396,97,RTI024,3/14/2025,,08:30:00,16:00:00,09:22:45,15:56:50,00:52:45,00:03:10,,,06:34:05,49,06:34:05,2,3/14/2025 09:40:40,3/14/2025 16:06:50
14397,79,RTI006,3/14/2025,,08:30:00,16:00:00,10:09:56,17:06:00,01:39:56,,,01:06:00,05:50:04,50,06:56:04,2,3/14/2025 10:24:40,3/14/2025 17:15:49
14398,140,-,3/17/2025,,08:30:00,16:00:00,06:12:40,,,,,,,47,,2,3/17/2025 06:24:53,3/17/2025 06:24:53
14399,141,RTI,3/17/2025,,08:30:00,16:00:00,07:00:11,16:09:50,,,,00:09:50,08:59:49,47,09:09:39,2,3/17/2025 07:11:00,3/17/2025 16:23:41
14400,83,RTI010,3/17/2025,,08:30:00,16:00:00,07:18:08,15:57:20,,00:02:40,,,08:39:12,49,08:39:12,2,3/17/2025 07:30:59,3/17/2025 16:08:57
14401,91,RTI018,3/17/2025,,08:30:00,16:00:00,07:58:43,15:59:52,,,,,08:01:09,48,08:01:09,2,3/17/2025 08:12:52,3/17/2025 16:13:55
14402,80,RTI007,3/17/2025,,08:30:00,16:00:00,08:01:58,15:55:28,,00:04:32,,,07:53:30,48,07:53:30,2,3/17/2025 08:12:52,3/17/2025 16:08:56
14403,92,RTI019,3/17/2025,,08:30:00,16:00:00,08:11:56,15:55:35,,00:04:25,,,07:43:39,46,07:43:39,2,3/17/2025 08:23:00,3/17/2025 16:08:57
14404,138,--,3/17/2025,,08:30:00,16:00:00,08:17:59,15:55:23,,00:04:37,,,07:37:24,46,07:37:24,2,3/17/2025 08:27:46,3/17/2025 16:08:56
14405,77,RTI004,3/17/2025,,08:30:00,16:00:00,08:23:45,16:01:54,,,,00:01:54,07:36:15,49,07:38:09,2,3/17/2025 08:37:58,3/17/2025 16:13:55
14406,137,RTI034,3/17/2025,,08:30:00,16:00:00,08:25:18,16:01:47,,,,00:01:47,07:34:42,46,07:36:29,2,3/17/2025 08:37:58,3/17/2025 16:13:55
14407,82,RTI009,3/17/2025,,08:30:00,16:00:00,08:25:30,16:00:01,,,,00:00:01,07:34:30,48,07:34:31,2,3/17/2025 08:37:58,3/17/2025 16:13:55
14408,75,RTI002,3/17/2025,,08:30:00,16:00:00,08:26:54,15:58:52,,00:01:08,,,07:31:58,49,07:31:58,2,3/17/2025 08:37:59,3/17/2025 16:08:57
14409,76,RTI003,3/17/2025,,08:30:00,16:00:00,08:32:24,16:02:11,00:02:24,,,00:02:11,07:27:36,49,07:29:47,2,3/17/2025 08:42:50,3/17/2025 16:13:56
14410,95,RTI022,3/17/2025,,08:30:00,16:00:00,08:36:52,15:54:50,00:06:52,00:05:10,,,07:17:58,47,07:17:58,2,3/17/2025 08:48:18,5/7/2025 17:17:41
14411,94,RTI021,3/17/2025,,08:30:00,16:00:00,08:39:24,15:59:17,00:09:24,,,,07:19:53,46,07:19:53,2,3/17/2025 08:53:45,3/17/2025 16:08:57
14412,74,RTI001,3/17/2025,,08:30:00,16:00:00,08:40:24,16:07:23,00:10:24,,,00:07:23,07:19:36,50,07:26:59,2,3/17/2025 08:53:46,5/7/2025 17:17:42
14413,87,RTI014,3/17/2025,,08:30:00,16:00:00,08:42:47,15:55:52,00:12:47,00:04:08,,,07:13:05,46,07:13:05,2,3/17/2025 08:53:46,3/17/2025 16:08:57
14414,93,RTI020,3/17/2025,,08:30:00,16:00:00,08:43:59,15:58:58,00:13:59,00:01:02,,,07:14:59,48,07:14:59,2,3/17/2025 09:00:00,3/17/2025 16:08:57
14415,99,RTI026,3/17/2025,,08:30:00,16:00:00,08:44:21,16:02:01,00:14:21,,,00:02:01,07:15:39,46,07:17:40,2,3/17/2025 09:00:00,3/17/2025 16:13:55
14416,136,RTI035,3/17/2025,,08:30:00,16:00:00,08:46:37,16:03:22,00:16:37,,,00:03:22,07:13:23,46,07:16:45,2,3/17/2025 09:00:00,3/17/2025 16:13:56
14417,88,RTI015,3/17/2025,,08:30:00,16:00:00,08:56:33,16:07:10,00:26:33,,,00:07:10,07:03:27,50,07:10:37,2,3/17/2025 09:15:55,5/7/2025 17:17:42
14418,100,RTI027,3/17/2025,,08:30:00,16:00:00,09:11:26,15:55:00,00:41:26,00:05:00,,,06:43:34,46,06:43:34,2,3/17/2025 09:22:05,3/17/2025 16:08:56
14419,98,RTI025,3/17/2025,,08:30:00,16:00:00,09:21:13,,00:51:13,,,,,48,,2,3/17/2025 09:41:30,3/17/2025 09:41:30
14420,79,RTI006,3/17/2025,,08:30:00,16:00:00,10:21:51,18:54:43,01:51:51,,,02:54:43,05:38:09,50,08:32:52,2,3/17/2025 10:37:51,3/17/2025 19:07:51
14421,140,-,3/18/2025,,08:30:00,16:00:00,06:14:07,,,,,,,47,,2,3/18/2025 06:25:47,3/18/2025 06:25:47
14422,141,RTI,3/18/2025,,08:30:00,16:00:00,07:08:37,16:07:04,,,,00:07:04,08:51:23,47,08:58:27,2,3/18/2025 07:20:49,3/18/2025 16:20:52
14423,83,RTI010,3/18/2025,,08:30:00,16:00:00,07:36:52,15:57:54,,00:02:06,,,08:21:02,49,08:21:02,2,3/18/2025 07:50:51,3/18/2025 16:11:06
14424,80,RTI007,3/18/2025,,08:30:00,16:00:00,08:01:11,15:57:09,,00:02:51,,,07:55:58,48,07:55:58,2,3/18/2025 08:16:45,3/18/2025 16:11:06
14425,77,RTI004,3/18/2025,,08:30:00,16:00:00,08:01:25,15:59:11,,,,,07:57:46,49,07:57:46,2,3/18/2025 08:16:45,3/18/2025 16:11:06
14426,94,RTI021,3/18/2025,,08:30:00,16:00:00,08:12:17,16:00:07,,,,00:00:07,07:47:43,46,07:47:50,2,3/18/2025 08:21:52,3/18/2025 16:11:06
14427,91,RTI018,3/18/2025,,08:30:00,16:00:00,08:16:21,15:59:52,,,,,07:43:31,48,07:43:31,2,3/18/2025 08:28:52,3/18/2025 16:11:06
14428,138,--,3/18/2025,,08:30:00,16:00:00,08:22:03,15:57:03,,00:02:57,,,07:35:00,46,07:35:00,2,3/18/2025 08:36:42,3/18/2025 16:11:06
14429,92,RTI019,3/18/2025,,08:30:00,16:00:00,08:25:20,15:56:22,,00:03:38,,,07:31:02,46,07:31:02,2,3/18/2025 08:36:43,3/18/2025 16:11:06
14430,82,RTI009,3/18/2025,,08:30:00,16:00:00,08:31:44,16:00:13,00:01:44,,,00:00:13,07:28:16,48,07:28:29,2,3/18/2025 08:43:45,3/18/2025 16:11:07
14431,75,RTI002,3/18/2025,,08:30:00,16:00:00,08:33:09,15:59:48,00:03:09,,,,07:26:39,49,07:26:39,2,3/18/2025 08:43:46,3/18/2025 16:11:06
14432,93,RTI020,3/18/2025,,08:30:00,16:00:00,08:33:56,15:58:07,00:03:56,00:01:53,,,07:24:11,48,07:24:11,2,3/18/2025 08:43:46,3/18/2025 16:11:06
14433,74,RTI001,3/18/2025,,08:30:00,16:00:00,08:42:45,16:00:21,00:12:45,,,00:00:21,07:17:15,50,07:17:36,2,3/18/2025 08:56:53,3/18/2025 16:11:07
14434,136,RTI035,3/18/2025,,08:30:00,16:00:00,08:44:28,16:01:48,00:14:28,,,00:01:48,07:15:32,46,07:17:20,2,3/18/2025 08:56:53,5/7/2025 17:17:43
14435,137,RTI034,3/18/2025,,08:30:00,16:00:00,08:45:03,16:01:57,00:15:03,,,00:01:57,07:14:57,46,07:16:54,2,3/18/2025 08:56:53,3/18/2025 16:15:52
14436,97,RTI024,3/18/2025,,08:30:00,16:00:00,08:55:08,15:57:22,00:25:08,00:02:38,,,07:02:14,49,07:02:14,2,3/18/2025 09:06:46,3/18/2025 16:11:06
14437,87,RTI014,3/18/2025,,08:30:00,16:00:00,08:55:29,15:57:13,00:25:29,00:02:47,,,07:01:44,46,07:01:44,2,3/18/2025 09:06:47,5/7/2025 17:17:42
14438,99,RTI026,3/18/2025,,08:30:00,16:00:00,08:59:35,15:57:45,00:29:35,00:02:15,,,06:58:10,46,06:58:10,2,3/18/2025 09:11:44,5/7/2025 17:17:43
14439,88,RTI015,3/18/2025,,08:30:00,16:00:00,09:06:09,16:15:03,00:36:09,,,00:15:03,06:53:51,50,07:08:54,2,3/18/2025 09:16:48,3/18/2025 16:25:49
14440,95,RTI022,3/18/2025,,08:30:00,16:00:00,09:13:02,15:56:42,00:43:02,00:03:18,,,06:43:40,47,06:43:40,2,3/18/2025 09:26:48,3/18/2025 16:11:06
14441,89,RTI016,3/18/2025,,08:30:00,16:00:00,09:15:49,15:59:06,00:45:49,,,,06:43:17,48,06:43:17,2,3/18/2025 09:26:48,3/18/2025 16:11:06
14442,76,RTI003,3/18/2025,,08:30:00,16:00:00,09:22:58,16:00:29,00:52:58,,,00:00:29,06:37:02,49,06:37:31,2,3/18/2025 09:36:54,3/18/2025 16:11:07
14443,98,RTI025,3/18/2025,,08:30:00,16:00:00,09:25:44,,00:55:44,,,,,48,,2,3/18/2025 09:36:54,3/18/2025 09:36:54
14444,100,RTI027,3/18/2025,,08:30:00,16:00:00,09:57:55,15:56:51,01:27:55,00:03:09,,,05:58:56,46,05:58:56,2,3/18/2025 10:07:56,3/18/2025 16:11:06
14445,79,RTI006,3/18/2025,,08:30:00,16:00:00,10:31:50,17:30:05,02:01:50,,,01:30:05,05:28:10,50,06:58:15,2,3/18/2025 10:43:56,3/18/2025 17:40:53
14446,140,-,3/19/2025,,08:30:00,16:00:00,06:14:39,,,,,,,47,,2,3/19/2025 06:34:44,3/19/2025 06:34:44
14447,141,RTI,3/19/2025,,08:30:00,16:00:00,07:05:47,16:02:09,,,,00:02:09,08:54:13,47,08:56:22,2,3/19/2025 07:19:51,3/19/2025 16:11:51
14448,83,RTI010,3/19/2025,,08:30:00,16:00:00,07:09:21,15:58:03,,00:01:57,,,08:48:42,49,08:48:42,2,3/19/2025 07:19:51,3/19/2025 16:11:50
